Project_Nr,comments,withdrawn_comments,Link,source_laptop,reward_comment_xml,filename,filesize,bolScrapeAgain,downloaded,error_description,withdrawn_comments_new
494518463,1,0,"https://www.kickstarter.com/projects/62860951/rise-issue-1?ref=discovery_category_popular
",guest,False,,,True,False,,
474831701,1,0,"https://www.kickstarter.com/projects/thetrialsofatlas/the-trials-of-atlas?ref=discovery_category_popular
",guest,False,comment_474831701.xml,37.0,True,False,,
1541662542,1,0,"https://www.kickstarter.com/projects/revenge2/revenge-of-the-fanboys-issue-2?ref=discovery_category_popular
",guest,False,comment_1541662542.xml,37.0,True,False,,
472172608,1,0,"https://www.kickstarter.com/projects/1822529015/visionaries-guild-book-1-a-dark-supernatural-adven?ref=discovery_category_popular
",guest,False,comment_472172608.xml,37.0,True,False,,
1542135789,1,0,"https://www.kickstarter.com/projects/1542135789/who-is-the-silhouette?ref=discovery_category_popular
",,,comment_1542135789.xml,37.0,True,False,,
1235113495,1,0,"https://www.kickstarter.com/projects/1835766090/home-world?ref=discovery_category_popular
",guest,False,comment_1235113495.xml,37.0,True,False,,
kristengorlitz,1,0,"https://www.kickstarter.com/projects/kristengorlitz/the-empties-a-horror-comic-book-series-about-relat?ref=discovery_category_popular
",,,comment_kristengorlitz.xml,37.0,True,False,,
110995500,1,0,"https://www.kickstarter.com/projects/110995500/vagabond-comics-issue-7-assorted-flavors?ref=discovery_category_popular
",,,comment_110995500.xml,37.0,True,False,,
460182998,1,0,"https://www.kickstarter.com/projects/1841168641/kaiju-horizon-volume-1?ref=discovery_category_popular
",guest,False,comment_460182998.xml,37.0,True,False,,
458906568,1,0,"https://www.kickstarter.com/projects/2141551075/graphic-novel-the-knights-of-baneland?ref=discovery_category_popular
",guest,False,comment_458906568.xml,37.0,True,False,,
kylesurvival,1,0,"https://www.kickstarter.com/projects/kylesurvival/kyle-survival?ref=discovery_category_popular
",,,comment_kylesurvival.xml,37.0,True,False,,
453840367,1,0,"https://www.kickstarter.com/projects/453840367/the-showdown-vol1-burn-rubber-in-hell?ref=discovery_category_popular
",,,,,True,False,,
479775137,1,0,"https://www.kickstarter.com/projects/214377171/sicily-histories-heroes-and-adventures-book-one?ref=discovery_category_popular
",guest,False,comment_479775137.xml,37.0,True,False,,
2022945252,1,0,"https://www.kickstarter.com/projects/2022945252/cannons-in-the-clouds-an-adventure-on-the-high-win?ref=discovery_category_popular
",,,comment_2022945252.xml,37.0,True,False,,
154087675,1,0,"https://www.kickstarter.com/projects/fantaco/gore-shriek-vol-3-05-the-art-that-was-never-releas?ref=discovery_category_popular
",guest,False,comment_154087675.xml,37.0,True,False,,
1624896095,1,0,"https://www.kickstarter.com/projects/74294885/kid-chaos-starring-in-super-earth-spotlight-1?ref=discovery_category_popular
",guest,False,comment_1624896095.xml,37.0,True,False,,
492171944,1,0,"https://www.kickstarter.com/projects/289557064/original-graphic-novels?ref=discovery_category_popular
",guest,False,comment_492171944.xml,37.0,True,False,,
491602520,1,0,"https://www.kickstarter.com/projects/darkavenger1450/celestial-falcon-1-the-birth-of-a-hero-deluxe-edition?ref=discovery_category_popular
",guest,False,comment_491602520.xml,37.0,True,False,,
488811397,1,0,"https://www.kickstarter.com/projects/urizenfrosty/urizen-the-beginning?ref=discovery_category_popular
",guest,False,comment_488811397.xml,37.0,True,False,,
481913224,1,0,"https://www.kickstarter.com/projects/481913224/vaudevillains-volume-one-shot-in-the-dark?ref=discovery_category_popular
",,,comment_481913224.xml,37.0,True,False,,
486812160,1,0,"https://www.kickstarter.com/projects/982272706/dark-serum-1-and-2?ref=discovery_category_popular
",,,,,True,False,,
sergioneri,1,0,"https://www.kickstarter.com/projects/sergioneri/lo-regular-de-lo-mediocre?ref=discovery_category_popular
",,,comment_sergioneri.xml,37.0,True,False,,
kidpowercares,1,0,"https://www.kickstarter.com/projects/kidpowercares/kid-power-comics?ref=discovery_category_popular
",,,comment_kidpowercares.xml,37.0,True,False,,
484494081,1,0,"https://www.kickstarter.com/projects/564695363/the-road-to-harlequin-island-misbegotten-vol-1?ref=discovery_category_popular
",guest,False,,,True,False,,
2021201967,1,0,"https://www.kickstarter.com/projects/2131278236/business-cat-issue-1-lets-start-a-business?ref=discovery_category_popular
",guest,False,comment_2021201967.xml,37.0,True,False,,
1236408585,1,0,"https://www.kickstarter.com/projects/1904621386/dust-the-cresthaal-chronicles-by-pymmm-and-shiru-d?ref=discovery_category_popular
",guest,False,comment_1236408585.xml,37.0,True,False,,
1211515577,1,0,"https://www.kickstarter.com/projects/cooperheroes/cooperheroes?ref=discovery_category_popular
",guest,False,,,True,False,,
121036320,1,0,"https://www.kickstarter.com/projects/121036320/nerdcore-emulation-station-3?ref=discovery_category_popular
",,,,,True,False,,
534186020,1,0,"https://www.kickstarter.com/projects/539806833/blood-hunt-32-page-comic?ref=discovery_category_popular
",guest,False,comment_534186020.xml,37.0,True,False,,
2130734637,1,0,"https://www.kickstarter.com/projects/frankjamesbailey/tercona-burmese-comic-book-3?ref=discovery_category_popular
",,,,,True,False,,
1172268488,1,0,"https://www.kickstarter.com/projects/pandorascage3/intrepid-vol-2-pandoras-cage-issues-8-and-9-of-12?ref=discovery_category_popular
",,,,,True,False,,
1141884759,1,0,"https://www.kickstarter.com/projects/1141884759/nuances-a-graphic-novel-et-un-roman-graphique?ref=discovery_category_popular
",,,comment_1141884759.xml,37.0,True,False,,
282886893_0,1,0,"https://www.kickstarter.com/projects/282886893/i-am-nora?ref=discovery_category_popular
",,,comment_282886893_0.xml,37.0,True,False,,
1598461524,1,0,"https://www.kickstarter.com/projects/1598461524/cindys-birthday-party-horror-comic-book?ref=discovery_category_popular
",,,comment_1598461524.xml,37.0,True,False,,
1143012198,1,0,"https://www.kickstarter.com/projects/506268998/good-dog-a-canine-paladins-story?ref=discovery_category_popular
",guest,False,comment_1143012198.xml,37.0,True,False,,
279213862,1,0,"https://www.kickstarter.com/projects/944887232/lgbt-super-hero-comic?ref=discovery_category_popular
",,,,,True,False,,
2135505679,1,0,"https://www.kickstarter.com/projects/smilingbandito/black-as-hell?ref=discovery_category_popular
",guest,False,comment_2135505679.xml,37.0,True,False,,
2135691059,1,0,"https://www.kickstarter.com/projects/thundermonkey/the-centennials?ref=discovery_category_popular
",guest,False,comment_2135691059.xml,37.0,True,False,,
2138116183,1,0,"https://www.kickstarter.com/projects/1263343284/legends-of-marithia-comic-issue-1-marvel-artist?ref=discovery_category_popular
",guest,False,comment_2138116183.xml,37.0,True,False,,
2140811709,1,0,"https://www.kickstarter.com/projects/2140811709/whiz-bang-vol1?ref=discovery_category_popular
",,,,,True,False,,
1170566417,1,0,"https://www.kickstarter.com/projects/brz/tear-the-roof-off-the-sucka?ref=discovery_category_popular
",guest,False,comment_1170566417.xml,37.0,True,False,,
272561929,1,0,"https://www.kickstarter.com/projects/1116633333/hero-book-two-a-kid-friendly-original-graphic-nove?ref=discovery_category_popular
",guest,False,comment_272561929.xml,37.0,True,False,,
1145430868,1,0,"https://www.kickstarter.com/projects/1690916430/pet-squadron-defenders-of-humanity?ref=discovery_category_popular
",,,,,True,False,,
oneshipress_1,1,0,"https://www.kickstarter.com/projects/oneshipress/war-and-horses-illustrated-novel-break-kickstarter?ref=discovery_category_popular
",,,comment_oneshipress_1.xml,37.0,True,False,,
